steamfriend1,steamfriend2,relationship,friend_since
76561197960273963,76561197992811026,friend,
76561197960273963,76561197992846745,friend,Fri Feb  4 02:33:55 2011
76561197960273963,76561197992946966,friend,Fri Jan 12 02:45:40 2018
76561197960273963,76561197993157924,friend,Sun Apr 10 13:17:34 2011
76561197960273963,76561197993278872,friend,
76561197960273963,76561197993345099,friend,
76561197960273963,76561197993498047,friend,Mon May 11 13:32:37 2009
76561197960273963,76561197993519608,friend,Mon Jun  4 02:20:35 2012
76561197960273963,76561197993613671,friend,Thu Oct 20 01:11:27 2016
76561197960273963,76561197993888185,friend,Sat Aug 27 21:49:56 2011
76561197960273963,76561197994401451,friend,Wed Jan 30 23:51:05 2013
76561197960273963,76561197994871291,friend,Sat Dec 10 03:51:59 2016
76561197960273963,76561197995459327,friend,Fri Jul 20 03:13:13 2018
76561197960273963,76561197997348592,friend,Fri Jan 12 02:46:48 2018
76561197960273963,76561197997372873,friend,Thu May 11 02:45:20 2017
76561197960273963,76561197998260907,friend,Wed Jun 17 01:40:57 2009
76561197960273963,76561197998298315,friend,Sat Dec 15 03:49:55 2012
76561197960273963,76561197998959942,friend,Thu Feb 14 12:31:21 2013
76561197960273963,76561197999842654,friend,
76561197960273963,76561198000563959,friend,
76561197960273963,76561198000939863,friend,Thu Jan  1 23:34:59 2009
76561197960273963,76561198001006750,friend,Fri Apr  6 01:15:54 2012
76561197960273963,76561198001716143,friend,Wed Oct 19 20:11:51 2016
76561197960273963,76561198001768174,friend,Fri Dec 23 04:35:40 2016
76561197960273963,76561198001912835,friend,Sun Jun 12 23:45:26 2011
76561197960273963,76561198001960051,friend,Mon Dec  3 23:36:14 2012
76561197960273963,76561198002194344,friend,Wed Jun  1 21:16:04 2016
76561197960273963,76561198002355661,friend,Sat Apr 28 21:01:03 2018
76561197960273963,76561198002410816,friend,Mon Nov 23 13:26:38 2009
76561197960273963,76561198002419740,friend,
76561197960273963,76561198002589157,friend,Sun Nov 29 16:48:28 2009
76561197960273963,76561198002873272,friend,Sun Mar 13 01:29:45 2016
76561197960273963,76561198003040300,friend,Sun May  1 03:58:19 2016
76561197960273963,76561198003127674,friend,
76561197960273963,76561198004432031,friend,Wed Oct  6 21:56:42 2010
76561197960273963,76561198004861630,friend,Mon Apr 11 21:01:57 2011
76561197960273963,76561198005615861,friend,Thu May  3 02:28:21 2012
76561197960273963,76561198006019416,friend,Fri Mar  4 02:33:36 2011
76561197960273963,76561198008641395,friend,Fri Dec 23 22:21:07 2016
76561197960273963,76561198008905080,friend,Mon Oct  1 01:56:49 2012
76561197960273963,76561198009246617,friend,Mon Jan 21 01:13:48 2013
76561197960273963,76561198009621609,friend,Wed Dec  2 23:18:46 2009
76561197960273963,76561198011769010,friend,Mon Jan 16 00:17:29 2012
76561197960273963,76561198013890279,friend,Thu Nov  3 02:51:49 2016
76561197960273963,76561198014518024,friend,Mon Feb 29 00:41:50 2016
76561197960273963,76561198014674983,friend,Fri Jul 24 00:28:54 2015
76561197960273963,76561198014899541,friend,Thu May 11 02:45:33 2017
76561197960273963,76561198015505674,friend,Wed Dec  2 23:18:53 2009
76561197960273963,76561198017660416,friend,Mon Oct 20 04:05:22 2014
76561197960273963,76561198020402734,friend,Sat Dec 30 00:13:26 2017
76561197960273963,76561198022230117,friend,Sun Mar  8 14:37:29 2015
76561197960273963,76561198024985589,friend,Mon Nov  9 19:48:59 2015
76561197960273963,76561198025038390,friend,Wed Jan 29 00:22:18 2014
76561197960273963,76561198025107405,friend,Mon Jun 28 07:12:16 2010
76561197960273963,76561198025160506,friend,Wed Nov 16 22:57:45 2011
76561197960273963,76561198025857369,friend,Fri Jul  4 02:56:01 2014
76561197960273963,76561198026562132,friend,Fri Oct  6 02:42:26 2017
76561197960273963,76561198027254636,friend,Fri Aug  8 04:29:37 2014
76561197960273963,76561198027893382,friend,Tue Sep  4 03:48:30 2012
76561197960273963,76561198028024321,friend,Sat Jun 24 05:04:01 2017
76561197960273963,76561198028038144,friend,Sun Mar 18 03:04:30 2012
76561197960273963,76561198028452006,friend,Fri Mar 24 04:14:33 2017
76561197960273963,76561198031241994,friend,Thu Jul  5 03:29:12 2012
76561197960273963,76561198032083188,friend,Tue Nov  8 18:24:41 2011
76561197960273963,76561198032577914,friend,Sun Dec 16 04:17:20 2012
76561197960273963,76561198033622971,friend,Wed Dec 19 21:04:37 2012
76561197960273963,76561198034385820,friend,Tue Nov 30 05:42:17 2010
76561197960273963,76561198035587857,friend,Tue Mar 28 15:11:49 2017
76561197960273963,76561198037534651,friend,Mon Oct  1 00:54:42 2012
76561197960273963,76561198040468345,friend,Fri Dec 30 03:24:36 2011
76561197960273963,76561198040636088,friend,Tue Apr 26 02:28:59 2016
76561197960273963,76561198040723960,friend,Sun Jun 28 23:57:38 2015
76561197960273963,76561198041573970,friend,Thu Sep 15 23:42:32 2016
76561197960273963,76561198041709585,friend,Sat May  9 00:43:34 2015
76561197960273963,76561198042665686,friend,Thu Jul 23 02:08:21 2015
76561197960273963,76561198043897737,friend,Tue Jul 14 20:37:09 2015
76561197960273963,76561198044296444,friend,Mon Jan 19 22:52:35 2015
76561197960273963,76561198044921823,friend,Fri Jul 13 16:22:49 2018
76561197960273963,76561198045397204,friend,Sun Mar 27 01:44:08 2016
76561197960273963,76561198047017481,friend,Fri Jan 24 03:07:15 2014
76561197960273963,76561198047064148,friend,Fri Jan  5 00:48:28 2018
76561197960273963,76561198047326411,friend,Sun Oct  7 05:50:54 2012
76561197960273963,76561198048803789,friend,Wed Aug  8 03:10:39 2012
76561197960273963,76561198050299365,friend,Sun Jul  2 04:02:39 2017
76561197960273963,76561198052232782,friend,Wed Jul 26 15:21:31 2017
76561197960273963,76561198054510400,friend,Fri Jun 20 11:05:21 2014
76561197960273963,76561198057926018,friend,Thu Aug 25 14:21:56 2016
76561197960273963,76561198058006641,friend,Fri Aug 18 02:04:16 2017
76561197960273963,76561198059552165,friend,Sat Jul 19 18:58:56 2014
76561197960273963,76561198062474921,friend,Thu Jul 18 03:47:17 2013
76561197960273963,76561198062530252,friend,Mon Sep  5 03:14:48 2016
76561197960273963,76561198063355221,friend,Fri Jan 16 23:50:23 2015
76561197960273963,76561198063456625,friend,Fri Oct 31 08:01:45 2014
76561197960273963,76561198064661047,friend,Mon Jan  5 02:49:14 2015
76561197960273963,76561198065313311,friend,Mon Jun  9 01:35:46 2014
76561197960273963,76561198065327639,friend,Sun Aug  9 19:14:52 2015
76561197960273963,76561198066244263,friend,Fri May 26 03:51:35 2017
76561197960273963,76561198067067022,friend,Tue Aug 15 02:15:50 2017
76561197960273963,76561198069338695,friend,Fri Jan 27 03:33:08 2017
76561197960273963,76561198071294395,friend,Thu Aug 21 04:33:00 2014
76561197960273963,76561198073866781,friend,Wed May 10 02:08:03 2017
76561197960273963,76561198074689746,friend,Wed Oct 31 14:52:03 2012
76561197960273963,76561198075141057,friend,Sat Mar  5 03:22:32 2016
76561197960273963,76561198076825160,friend,Wed May 21 23:47:55 2014
76561197960273963,76561198076927994,friend,Tue Sep 23 03:18:22 2014
76561197960273963,76561198080841715,friend,Sat Aug  8 01:15:53 2015
76561197960273963,76561198082913377,friend,Thu Jul 18 03:47:18 2013
76561197960273963,76561198085260690,friend,Fri Jan 17 23:03:44 2014
76561197960273963,76561198089396902,friend,Tue Jul 14 08:32:05 2015
76561197960273963,76561198089595759,friend,Mon Aug 21 01:36:39 2017
76561197960273963,76561198090691972,friend,Sat Dec 10 04:52:44 2016
76561197960273963,76561198108716968,friend,Mon Jun 12 01:57:50 2017
76561197960273963,76561198119211785,friend,Sun Jul  6 02:51:31 2014
76561197960273963,76561198123989379,friend,Mon Dec 18 02:38:53 2017
76561197960273963,76561198124083125,friend,Sun Aug 31 21:43:45 2014
76561197960273963,76561198127115018,friend,Sat Sep 23 01:24:29 2017
76561197960273963,76561198132307558,friend,Tue Apr  8 05:23:12 2014
76561197960273963,76561198133167076,friend,Wed Jul 26 19:34:28 2017
76561197960273963,76561198153939374,friend,Sat Jul 29 16:41:15 2017
76561197960273963,76561198165151434,friend,Tue Aug 29 05:02:27 2017
76561197960273963,76561198190801341,friend,Sun Jan 24 17:58:10 2016
76561197960273963,76561198302276047,friend,Thu Oct 27 01:37:58 2016
76561197960273963,76561198329103657,friend,Wed Sep  7 18:59:08 2016
76561197960273963,76561198356384785,friend,Fri Jan  6 18:54:06 2017
76561197960273963,76561198413994010,friend,Tue Aug 15 22:53:50 2017
76561197960273963,76561198416259271,friend,Mon Aug 21 00:39:48 2017
