steamid,personaname,profileurl,time_created,country,state,city
76561198059527137,Plantain Chip,https://steamcommunity.com/id/webablaba/,Mon Feb 27 23:32:33 2012,Australia,New South Wales,Wagga Wagga
76561198066945708,Colada,https://steamcommunity.com/id/chaseboy15/,Tue Jul 10 23:12:59 2012,United States,,
76561198070165723,chowanatohr | cs.money,https://steamcommunity.com/id/chowanatohr/,Sat Aug 25 20:28:26 2012,United States,Washington,
76561198080320047,Very Top Ramen,https://steamcommunity.com/id/verytopramen/,Tue Jan  1 21:16:50 2013,United States,,
76561198083443948,keegan,https://steamcommunity.com/profiles/76561198083443948/,Fri Feb  8 20:59:07 2013,Christmas Island,,
76561198083480203,AidanBoo2,https://steamcommunity.com/profiles/76561198083480203/,Fri Feb  8 18:20:27 2013,United States,,
76561198101940298,zᶻZ Puddles,https://steamcommunity.com/profiles/76561198101940298/,,,,
76561198149277182,DIllsBary DoughMan,https://steamcommunity.com/profiles/76561198149277182/,Sat Aug  9 23:26:50 2014,,,
76561198152752037,Jazz0Jazz,https://steamcommunity.com/id/BigLakess/,Mon Sep  1 20:27:41 2014,,,
76561198154463738,Bubbles,https://steamcommunity.com/profiles/76561198154463738/,Sun Sep 14 09:17:29 2014,Russian Federation,Kemerovo,Kedrovka
76561198237185514,slimey,https://steamcommunity.com/profiles/76561198237185514/,,,,
76561198255481687,Jelly,https://steamcommunity.com/profiles/76561198255481687/,,,,
76561197960265731,EJ,https://steamcommunity.com/id/erikj/,Wed Sep 10 07:14:46 2003,United States,,
76561197960265733,alfred,https://steamcommunity.com/id/alfredr/,Wed Sep 10 07:27:13 2003,United States,Washington,Bellevue
76561197960265738,Gregori,https://steamcommunity.com/id/greg/,Wed Sep 10 18:23:18 2003,United States,Washington,Seattle
76561197960265740,johnc,https://steamcommunity.com/id/johnc/,,,,
76561197960265747,LYNCHO,https://steamcommunity.com/id/scottlynch/,Wed Sep 10 20:49:05 2003,United States,Washington,
76561197960269040,driller,https://steamcommunity.com/id/driller/,,,,
76561197960276281,[Pfeffer]SantaDraco,https://steamcommunity.com/id/ocard/,,,,
76561197960278366,[Pfeffer] XtenZ,https://steamcommunity.com/id/XtenZ/,,,,
76561197960278671,Bobby,https://steamcommunity.com/id/Mark/,,,,
76561197960355467,[Pfeffer]Nightmare,https://steamcommunity.com/id/pfeffernightmare/,,,,
76561197960373112,Imortan,https://steamcommunity.com/profiles/76561197960373112/,Fri Sep 12 11:42:12 2003,Canada,Alberta,Calgary
76561197960383289,[Pfeffer]Pezz,https://steamcommunity.com/profiles/76561197960383289/,Fri Sep 12 12:27:50 2003,,,
76561197960389519,NervousElk,https://steamcommunity.com/id/NervousElk/,,,,
76561197960399127,Laggo,https://steamcommunity.com/id/pfefferlags/,,,,
76561197960402283,Fingers,https://steamcommunity.com/profiles/76561197960402283/,Fri Sep 12 14:49:52 2003,United States,Washington,
76561197960423941,XPiñata,https://steamcommunity.com/id/ido/,,,,
76561197960435530,Robin,https://steamcommunity.com/id/robinwalker/,Fri Sep 12 18:59:49 2003,United States,Washington,Bellevue
76561197960446577,[Pfeffer] Hoddypeek,https://steamcommunity.com/id/hoddypeek/,,,,
76561197960447866,Matt,https://steamcommunity.com/id/fighterrex1/,Fri Sep 12 21:06:26 2003,United States,,
76561197960463916,[Pfeffer] Eidolon,https://steamcommunity.com/id/Eidolon/,Sat Sep 13 01:02:28 2003,Canada,British Columbia,Abbotsford
76561197960507773,[Pfeffer]dead_kamikaze,https://steamcommunity.com/id/DeadKamikaze/,,,,
76561197960526440,[Pfeffer]Slush,https://steamcommunity.com/id/swirlie/,Sat Sep 13 15:17:14 2003,Canada,British Columbia,Victoria
76561197960563532,Finol,https://steamcommunity.com/id/demomenz/,Sun Sep 14 00:39:02 2003,,,
76561197960649750,Kamikazi!,https://steamcommunity.com/id/slackersunitetomorrow/,,,,
76561197960680302,meteredsection,https://steamcommunity.com/id/meteredsection/,Sun Sep 14 20:09:25 2003,United States,Washington,
76561197960789988,Smarmy,https://steamcommunity.com/id/Smarmy/,Mon Sep 15 22:58:01 2003,United States,Washington,Seattle
76561197960860649,Zoid,https://steamcommunity.com/id/zoid/,Tue Sep 16 17:02:10 2003,United States,California,Irvine
76561197960989173,QuatoQuato,https://steamcommunity.com/id/quatoquato/,Thu Sep 18 12:25:42 2003,United States,Colorado,​Highlands Ranch​
76561197961231703,[Pfeffer]Overlord,https://steamcommunity.com/id/overlord/,,,,
76561197961272955,‽,https://steamcommunity.com/id/-Max_/,Mon Sep 22 22:02:25 2003,United States,Colorado,​Highlands Ranch​
76561197961301890,JasonM,https://steamcommunity.com/id/JasonM/,,,,
76561197962313932,Dave K,https://steamcommunity.com/id/them/,Sun Oct 26 02:07:13 2003,United States,Washington,Bellevue
76561197962684957,sigafoo<3 | RGL.gg,https://steamcommunity.com/id/aeclutch/,Mon Nov 10 21:20:14 2003,United States,Wisconsin,
76561197962783665,Mugsy,https://steamcommunity.com/id/mugsy/,,,,
76561197962833771,KellyT,https://steamcommunity.com/profiles/76561197962833771/,,,,
76561197962844216,JohnM,https://steamcommunity.com/id/JohnM/,,,,
76561197963962948,Amera,https://steamcommunity.com/id/amera/,Sun Jan 18 05:27:23 2004,United States,Washington,Everett
76561197964279229,Player One,https://steamcommunity.com/profiles/76561197964279229/,Tue Feb  3 03:44:34 2004,,,
76561197964446545,Ranzsig,https://steamcommunity.com/profiles/76561197964446545/,Fri Feb 13 00:39:46 2004,,,
76561197965341004,esh,https://steamcommunity.com/id/crxssfire/,,,,
76561197965348559,Murk,https://steamcommunity.com/id/murkthelurk/,Sat Mar 27 21:29:20 2004,United States,Washington,
76561197965686610,Spiraloid,https://steamcommunity.com/id/Spiraloid/,Fri Apr  9 22:18:18 2004,,,
76561197967377359,Hunny Boo Q,https://steamcommunity.com/id/TheQ/,,,,
76561197967990561,Jakob,https://steamcommunity.com/profiles/76561197967990561/,,,,
76561197968052918,u know u want to,https://steamcommunity.com/profiles/76561197968052918/,Sun Aug  8 20:22:35 2004,United States,Washington,Everett
76561197968358189,[Pfeffer]Mantis,https://steamcommunity.com/profiles/76561197968358189/,,,,
76561197968459473,Drunken F00l,https://steamcommunity.com/id/drunkenf00l/,Mon Aug 23 01:42:14 2004,United States,Washington,Kirkland
76561197968575517,Chet,https://steamcommunity.com/id/ChetFaliszek/,Sat Aug 28 03:14:34 2004,United States,Washington,Seattle
76561197968694404,Schwindlig [Stefan],https://steamcommunity.com/id/schwindlig/,,,,
76561197969518075,Programmer Joe,https://steamcommunity.com/id/JoeLudwig/,Mon Oct 11 23:21:07 2004,United States,Washington,Seattle
76561197970280218,coreyp,https://steamcommunity.com/id/kamarov/,,,,
76561197970323416,TomB,https://steamcommunity.com/id/tomqbui/,Tue Nov 16 01:35:52 2004,,,
76561197970404169,Dallas - cAyle,https://steamcommunity.com/profiles/76561197970404169/,Tue Nov 16 12:10:37 2004,United States,,
76561197970565175,Alden,https://steamcommunity.com/id/alden/,Tue Nov 16 23:55:37 2004,United States,Washington,Seattle
76561197970572119,The Geek,https://steamcommunity.com/id/thegeek27/,Wed Nov 17 01:36:52 2004,United States,Washington,Kent
76561197970669109,FROYO b4nny,https://steamcommunity.com/id/b4nny/,Wed Nov 17 20:33:41 2004,United States,Washington,Bellevue
76561197970761369,Jonathan,https://steamcommunity.com/id/DalaiMeow/,Thu Nov 18 23:32:56 2004,,,
76561197970803850,sean,https://steamcommunity.com/id/well6532/,,,,
76561197970893024,Kerry,https://steamcommunity.com/profiles/76561197970893024/,,,,
76561197971238476,(503) eXtine,https://steamcommunity.com/id/extine/,Sun Nov 28 08:36:54 2004,United States,Oregon,
76561197971770762,[Pfeffer]Vlad,https://steamcommunity.com/profiles/76561197971770762/,Mon Dec 13 01:08:44 2004,United States,Washington,
76561197971951755,Chocolate Shotgun,https://steamcommunity.com/profiles/76561197971951755/,,,,
76561197972291076,rumbelos,https://steamcommunity.com/profiles/76561197972291076/,,,,
76561197972416300,Supernoob,https://steamcommunity.com/id/pfeffer-supernoob/,,,,
76561197972495328,ChrisK,https://steamcommunity.com/id/FireSlash/,,,,
76561197972755855,Burke,https://steamcommunity.com/profiles/76561197972755855/,Sun Jan  2 00:31:20 2005,United States,Washington,Bellevue
76561197972870471,GRIEVER,https://steamcommunity.com/id/stopgrieving/,,,,
76561197972903621,Brett,https://steamcommunity.com/profiles/76561197972903621/,Wed Jan  5 20:50:48 2005,United States,Washington,Bellevue
76561197974807412,jasonb,https://steamcommunity.com/profiles/76561197974807412/,,,,
76561197975029215,Greg,https://steamcommunity.com/id/gorevidal/,,,,
76561197975724041,ariel,https://steamcommunity.com/profiles/76561197975724041/,Sun May  1 02:38:01 2005,United States,Washington,Seattle
76561197978063214,Wiggly,https://steamcommunity.com/id/Jackwadeson/,Sun Sep 11 21:38:12 2005,United States,Washington,
76561197978266558,PersonGuy,https://steamcommunity.com/id/jeepbarnett/,Sat Sep 24 02:39:17 2005,United States,Washington,Bellevue
76561197979187556,StupidRatCreature,https://steamcommunity.com/id/stupidratcreature/,,,,
76561197979261711,Moogie,https://steamcommunity.com/id/killbasa/,Sat Nov 19 01:52:42 2005,United States,Alaska,
76561197980258575,JacobU,https://steamcommunity.com/id/jacobu/,Sun Jan  8 19:31:00 2006,United States,Washington,Bellevue
76561197982261816,theJesus,https://steamcommunity.com/profiles/76561197982261816/,Sat Apr 22 19:26:17 2006,,,
76561197983819387,mrasky,https://steamcommunity.com/profiles/76561197983819387/,,,,
76561197983949637,Gafferking,https://steamcommunity.com/id/NyimaNym/,Fri Jul 28 18:11:35 2006,,,
76561197984981409,Vitaliy,https://steamcommunity.com/id/vgenkin/,,,,
76561197987393094,nuck,https://steamcommunity.com/id/nmaggiore/,,,,
76561197988042654,SZ,https://steamcommunity.com/id/sza/,,,,
76561197988221501,ashkan,https://steamcommunity.com/id/trashkan/,Sat Feb 17 10:30:41 2007,Sweden,Stockholms Lan,
76561197989728462,Jill,https://steamcommunity.com/id/tehjill/,Wed May  2 06:32:18 2007,United States,Washington,Bellevue
76561197991390878,81,https://steamcommunity.com/id/81/,Sat Jul 21 16:30:22 2007,United States,Washington,
76561197991751968,pcoradio,https://steamcommunity.com/id/philco/,,,,
76561197993032363,daVinci1980,https://steamcommunity.com/id/daVinci1980/,Wed Oct  3 22:27:35 2007,United States,Washington,Seattle
76561197993329385,Acquired Taste,https://steamcommunity.com/id/vAcquiredTaste/,,,,
76561197993404877,bendotcom,https://steamcommunity.com/id/bendotcom/,Tue Oct 16 21:21:12 2007,United States,Washington,Bellevue
76561197993492943,Valikar,https://steamcommunity.com/id/ValikarFM/,Fri Oct 19 20:02:41 2007,United States,Washington,Mill Creek
76561197993847604,Mgslee,https://steamcommunity.com/id/mgslee/,,,,
76561197995557785,Bank,https://steamcommunity.com/id/banktistuta/,,,,
76561197996336114,ГΛVΛGΕ,https://steamcommunity.com/id/norajhein/,,,,
76561197996869097,Geel,https://steamcommunity.com/id/geel9/,Wed Feb 27 01:30:36 2008,,,
76561197997296694,Chris Hitch¯\_(ツ)_/¯ens,https://steamcommunity.com/profiles/76561197997296694/,,,,
76561197998773074,JMB,https://steamcommunity.com/profiles/76561197998773074/,Wed May 21 12:26:01 2008,United States,Washington,Seattle
76561198000175595,Binder,https://steamcommunity.com/id/BinderSlinger/,,,,
76561198000508115,anoia,https://steamcommunity.com/id/makani/,Wed Aug 13 23:41:23 2008,United States,,
76561198001549544,shambles,https://steamcommunity.com/id/shambaugh/,Mon Sep 29 18:34:55 2008,United States,,
76561198002418048,Tortillandrea,https://steamcommunity.com/profiles/76561198002418048/,Thu Nov  6 14:48:19 2008,,,
76561198010062752,greuben ♥ 💕,https://steamcommunity.com/id/greuben/,Sun May 17 00:06:28 2009,,,
76561198010168695,Flanimal,https://steamcommunity.com/id/741mookie/,,,,
76561198014646169,Bada-Bing-Bada-Boom,https://steamcommunity.com/profiles/76561198014646169/,Mon Oct 19 16:16:37 2009,United States,,
76561198023936575,sigsegv,https://steamcommunity.com/id/segmentation_fault/,Fri Apr 16 01:38:47 2010,United States,California,
76561198027226081,FunkyLordWedge,https://steamcommunity.com/id/FunkyLordWedge/,Thu Jul  1 20:10:09 2010,United States,Texas,Austin
76561198032867202,Barble Bapkins,https://steamcommunity.com/id/mctopherson/,,,,
76561198035001517,Fletch,https://steamcommunity.com/profiles/76561198035001517/,Tue Dec 14 11:35:53 2010,United States,,
76561198035288254,Sheila_Bear,https://steamcommunity.com/profiles/76561198035288254/,Sun Dec 19 22:32:47 2010,,,
76561198046379753,And,https://steamcommunity.com/profiles/76561198046379753/,,,,
76561198054795180,sarenya,https://steamcommunity.com/profiles/76561198054795180/,Mon Dec 19 21:18:48 2011,,,
76561198059023271,That guy with that name,https://steamcommunity.com/profiles/76561198059023271/,,,,
76561198087204159,That Special Tingle,https://steamcommunity.com/profiles/76561198087204159/,,,,
76561198089686379,Geldzakken™,https://steamcommunity.com/id/Geldzakken/,Thu Apr 25 08:49:16 2013,United States,Washington,Bellingham
76561198106306679,TinyXman04,https://steamcommunity.com/profiles/76561198106306679/,Sat Sep  7 16:17:42 2013,,,
76561197960265733,alfred,https://steamcommunity.com/id/alfredr/,Wed Sep 10 07:27:13 2003,United States,Washington,Bellevue
76561197960265942,Satertek,https://steamcommunity.com/id/satertek/,Thu Sep 11 00:49:53 2003,United States,Alabama,Huntsville
76561197960271658,Lord Sybex,https://steamcommunity.com/id/AkASybex/,,,,
76561197960272635,Sabert00th,https://steamcommunity.com/id/Sabert00th/,Fri Sep 12 03:11:55 2003,United States,Washington,
76561197960274020,grep -v,https://steamcommunity.com/id/grepdashv/,Fri Sep 12 03:25:34 2003,,,
76561197960274022,Tekish,https://steamcommunity.com/id/tekish/,,,,
76561197960276863,Fire,https://steamcommunity.com/id/iFire/,,,,
76561197960278907,TheGuy -V-,https://steamcommunity.com/id/TheGuy/,Fri Sep 12 04:05:10 2003,,,
76561197960286790,Abix,https://steamcommunity.com/id/abixy/,Fri Sep 12 04:59:49 2003,United States,Florida,Jacksonville
76561197960306057,Batzu,https://steamcommunity.com/id/Batzu/,Fri Sep 12 06:45:44 2003,,,
76561197960327087,ccnncc99,https://steamcommunity.com/id/ccnncc99/,,,,
76561197960370937,Russ,https://steamcommunity.com/id/Rusissexy/,,,,
76561197960386313,Crrrazzzy,https://steamcommunity.com/id/Crrrazzzy/,Fri Sep 12 12:43:04 2003,United States,Virginia,Winchester
76561197960404668,[F2C]MaDMaXX,https://steamcommunity.com/id/madmaxx/,Fri Sep 12 15:12:44 2003,United States,Oregon,
76561197960410103,Treefarmer,https://steamcommunity.com/id/theg2/,Fri Sep 12 15:44:43 2003,United States,,
76561197960415189,BloodBall -V-,https://steamcommunity.com/profiles/76561197960415189/,Fri Sep 12 16:17:44 2003,,,
76561197960423733,Absolution -V-,https://steamcommunity.com/id/Absolution75/,Fri Sep 12 17:15:03 2003,,,
76561197960426926,ph33r | fragmasters.co.uk,https://steamcommunity.com/id/FRAGMASTER/,Fri Sep 12 17:49:05 2003,United Kingdom (Great Britain),Newham,
76561197960435530,Robin,https://steamcommunity.com/id/robinwalker/,Fri Sep 12 18:59:49 2003,United States,Washington,Bellevue
76561197960452975,Major Chrome,https://steamcommunity.com/id/majorchrome/,Fri Sep 12 21:47:36 2003,Canada,,
76561197960464006,LordAlFalFa,https://steamcommunity.com/id/LordAlFalFa/,Sat Sep 13 01:04:02 2003,United States,,
76561197960529298,Flayra,https://steamcommunity.com/id/flayra/,Sat Sep 13 15:52:12 2003,United States,California,San Francisco
76561197960555483,|ESP-ReTiReD|DenChief.pit,https://steamcommunity.com/id/DenChief/,Sat Sep 13 21:11:36 2003,,,
76561197960572855,iddqd,https://steamcommunity.com/id/this_is_iddqd/,Sun Sep 14 03:22:53 2003,United States,,
76561197960616516,Momaw Nadon,https://steamcommunity.com/id/momawnadon/,Sun Sep 14 11:02:27 2003,United States,Oregon,
76561197960635999,Al CaPwNed,https://steamcommunity.com/id/al_capwned/,Sun Sep 14 12:50:52 2003,United States,Illinois,Addison
76561197960670870,SippinWhisky,https://steamcommunity.com/id/sippinwhisky/,Sun Sep 14 17:25:16 2003,United States,,
76561197960682000,Chronopolis,https://steamcommunity.com/profiles/76561197960682000/,Sun Sep 14 20:46:08 2003,,,
76561197960688116,rayder,https://steamcommunity.com/id/rayder42/,,,,
76561197960711989,CRAIGOR,https://steamcommunity.com/id/thief/,,,,
76561197960789466,chikichicky,https://steamcommunity.com/id/chikichicky/,Mon Sep 15 22:44:56 2003,Canada,,
76561197960863735,NeoStyle,https://steamcommunity.com/profiles/76561197960863735/,Tue Sep 16 17:52:44 2003,,,
76561197960873337,Wootah,https://steamcommunity.com/profiles/76561197960873337/,,,,
76561197960884515,Wink and the Gun,https://steamcommunity.com/profiles/76561197960884515/,Wed Sep 17 01:15:35 2003,,,
76561197960960648,Dafini,https://steamcommunity.com/id/TheRunningDafini/,Thu Sep 18 04:13:09 2003,Australia,New South Wales,Sydney
76561197961011709,koko,https://steamcommunity.com/profiles/76561197961011709/,Thu Sep 18 16:58:29 2003,United States,California,
76561197961025895,Matrix5353,https://steamcommunity.com/id/Matrix5353/,Thu Sep 18 21:36:12 2003,United States,Massachusetts,
76561197961103881,///GRITZ,https://steamcommunity.com/id/gritzLOL/,Sat Sep 20 00:41:13 2003,United States,New York,
76561197961147515,KaiN,https://steamcommunity.com/id/n0vakain/,Sat Sep 20 15:25:06 2003,United States,Rhode Island,North Providence
76561197961287018,Adam -V-,https://steamcommunity.com/id/adam-v-/,Tue Sep 23 07:49:53 2003,United States,Indiana,Indianapolis
76561197961366266,Drunken F00l -- Old Acct,https://steamcommunity.com/id/df/,Wed Sep 24 22:11:52 2003,United States,,
76561197961412838,T_T,https://steamcommunity.com/profiles/76561197961412838/,Fri Sep 26 01:39:28 2003,,,
76561197961472844,GISP,https://steamcommunity.com/id/GISP/,Sat Sep 27 09:19:22 2003,Vatican City State (Holy See),,
76561197961716057,Joebo,https://steamcommunity.com/id/fenixonfire/,Fri Oct  3 11:14:05 2003,United States,Florida,Lakeland
76561197961834553,Colt,https://steamcommunity.com/id/coltcolt/,Mon Oct  6 19:24:07 2003,United States,Federated State Of Micronesia,
76561197961915673,Duke,https://steamcommunity.com/id/duke/,Fri Oct 10 00:07:28 2003,United States,Mississippi,Canton
76561197961964982,Suicide_Kid,https://steamcommunity.com/profiles/76561197961964982/,,,,
76561197962003081,Hyrmus,https://steamcommunity.com/profiles/76561197962003081/,Sun Oct 12 23:34:57 2003,Canada,,
76561197962067929,-[EVIL]- Mášŧεя¹,https://steamcommunity.com/id/MaZDuR/,Wed Oct 15 15:41:48 2003,Rwanda,Cyangugu,Cyangugu
76561197962114486,Koyote,https://steamcommunity.com/profiles/76561197962114486/,,,,
76561197962117565,Kencirot,https://steamcommunity.com/id/tashandar/,Fri Oct 17 17:36:09 2003,Netherlands,,
76561197962284735,Unknown_Driver,https://steamcommunity.com/id/UnknownDriver/,Fri Oct 24 16:31:18 2003,Canada,Ontario,
76561197962584235,Nyt,https://steamcommunity.com/id/Nytraven/,,,,
76561197962795616,Raoul Duke -V-,https://steamcommunity.com/profiles/76561197962795616/,Sat Nov 15 14:09:05 2003,United States,Iowa,
76561197962833756,Beowulf,https://steamcommunity.com/profiles/76561197962833756/,Mon Nov 17 00:52:29 2003,United States,Connecticut,
76561197962843724,Shanulu,https://steamcommunity.com/id/Shanulu/,Mon Nov 17 13:24:00 2003,United States,Michigan,
76561197962845430,EHG,https://steamcommunity.com/id/EHG/,Mon Nov 17 14:55:32 2003,,,
76561197963426227,Sobe,https://steamcommunity.com/id/sobegreen/,Thu Dec 18 02:46:12 2003,United States,Arkansas,
76561197963725546,techno,https://steamcommunity.com/profiles/76561197963725546/,Sun Jan  4 04:42:58 2004,,,
76561197964090624,Dr.No,https://steamcommunity.com/id/DrNo/,Sun Jan 25 05:52:20 2004,Denmark,Kobenhavn,
76561197964093657,Milly Bays,https://steamcommunity.com/id/milliethestungun/,Sat Jan 24 23:40:11 2004,United States,,
76561197964096092,Cmdr.Dough,https://steamcommunity.com/id/CmdrDilldough/,Sun Jan 25 11:00:41 2004,United States,Iowa,Cedar Rapids
76561197964096537,Mr. Poopy Pants,https://steamcommunity.com/profiles/76561197964096537/,Sun Jan 25 03:46:07 2004,,,
76561197964102976,Kesteral,https://steamcommunity.com/profiles/76561197964102976/,Sun Jan 25 16:49:39 2004,United Kingdom (Great Britain),,
76561197964179968,Slagger,https://steamcommunity.com/id/Slagger/,Thu Jan 29 23:11:00 2004,Canada,Ontario,Ottawa
76561197964456477,[EcG-I] Fatmonkey,https://steamcommunity.com/id/EcGFatmonkey/,Fri Feb 13 14:30:29 2004,United States,Pennsylvania,
76561197964554540,Zefram,https://steamcommunity.com/id/zefram/,Thu Feb 19 12:24:59 2004,United States,,
76561197964571070,[PVG] SaberMonk,https://steamcommunity.com/profiles/76561197964571070/,Fri Feb 20 11:44:29 2004,,,
76561197964903074,Citizen Perfect,https://steamcommunity.com/profiles/76561197964903074/,Sun Mar  7 21:01:37 2004,Canada,,
76561197964942315,wdf.stryfe,https://steamcommunity.com/profiles/76561197964942315/,Mon Mar  8 21:33:57 2004,United States,Georgia,
76561197965107631,|a Cookie,https://steamcommunity.com/id/lacookie/,,,,
76561197965963287,Derpenshmirtz Evil Inc. [Derp],https://steamcommunity.com/id/cstrife/,Sun Apr 18 22:16:44 2004,,,
76561197966153892,Kirablip?,https://steamcommunity.com/id/Kirablip/,Thu Apr 29 14:16:45 2004,United States,Florida,Miami
76561197966305499,Preparation -V-,https://steamcommunity.com/profiles/76561197966305499/,,,,
76561197966535974,Frosti,https://steamcommunity.com/profiles/76561197966535974/,Tue May 18 16:45:54 2004,Germany,​Hessen​,
76561197966565361,Agent Darkbootie,https://steamcommunity.com/profiles/76561197966565361/,,,,
76561197966733562,DarkUber-V-,https://steamcommunity.com/profiles/76561197966733562/,Sat May 29 18:22:03 2004,,,
76561197967162108,Mike D,https://steamcommunity.com/profiles/76561197967162108/,Thu Jun 24 16:17:26 2004,,,
76561197967203916,L | Mana,https://steamcommunity.com/id/Mana/,Sun Jun 27 11:09:23 2004,Germany,​Bayern​,
76561197967227013,*[TsMgcc.com]* Xp3r7 skinhub.com,https://steamcommunity.com/id/Xp3r7/,Sat Jun 26 19:12:43 2004,United States,Indiana,North Vernon
76561197967238472,› MrDrayth,https://steamcommunity.com/id/gotnks/,Tue Jun 29 18:08:47 2004,,,
76561197967318300,Swift,https://steamcommunity.com/id/swift/,Mon Jul  5 05:50:07 2004,,,
76561197967405052,MassaStorm,https://steamcommunity.com/id/massastorm/,,,,
76561197967733520,FreAkweNtcY,https://steamcommunity.com/id/freakwentcy/,,,,
76561197968371689,[お尻] Tesseraction,https://steamcommunity.com/id/Tesseraction/,Thu Aug 19 13:42:42 2004,United Kingdom (Great Britain),,
76561197968459473,Drunken F00l,https://steamcommunity.com/id/drunkenf00l/,Mon Aug 23 01:42:14 2004,United States,Washington,Kirkland
76561197968697741,sc.lofty,https://steamcommunity.com/id/lofty/,Thu Sep  2 04:45:54 2004,United Kingdom (Great Britain),Swansea,
76561197968759352,ilya86,https://steamcommunity.com/id/ilya86/,Mon Sep  6 20:20:39 2004,,,
76561197968937277,Cinchunks,https://steamcommunity.com/profiles/76561197968937277/,Mon Sep 13 02:04:46 2004,,,
76561197968976299,dreamer,https://steamcommunity.com/id/kornholi/,,,,
76561197969221210,bearatone,https://steamcommunity.com/id/bearatone/,,,,
76561197969249708,√oiDeD 🐊,https://steamcommunity.com/id/VoiDeD/,Sat Oct  2 01:54:00 2004,,,
76561197969419576,kapster -V-,https://steamcommunity.com/id/kapstr/,Sat Oct  9 22:17:31 2004,,,
76561197969450479,JoeOfTexas,https://steamcommunity.com/id/JoeOfTexas/,Sat Oct  9 16:23:32 2004,United States,Texas,
76561197969860848,pipski -V-,https://steamcommunity.com/profiles/76561197969860848/,Tue Oct 26 01:44:58 2004,United States,Massachusetts,Boston
76561197970034891,{CoreNA}Totenkopf,https://steamcommunity.com/profiles/76561197970034891/,,,,
76561197970203761,[HPD] Monkey,https://steamcommunity.com/profiles/76561197970203761/,Tue Nov  9 23:02:01 2004,,,
76561197970325120,Anders,https://steamcommunity.com/id/darko25/,Tue Nov 16 03:21:38 2004,United States,,
76561197970485077,Emil,https://steamcommunity.com/id/EmilFr/,Tue Nov 16 16:36:54 2004,Iceland,Gullbringusysla,Reykjavik
76561197970503589,Pawn,https://steamcommunity.com/profiles/76561197970503589/,Tue Nov 16 17:34:38 2004,,,
76561197970517016,Rami,https://steamcommunity.com/profiles/76561197970517016/,,,,
76561197970539188,Weski -v-,https://steamcommunity.com/profiles/76561197970539188/,Wed Nov 17 03:41:23 2004,,,
76561197970715080,FluffyBunni,https://steamcommunity.com/profiles/76561197970715080/,Thu Nov 18 18:13:23 2004,United States,Colorado,​Boulder​
76561197970802396,XTopherVersion2,https://steamcommunity.com/id/XTopherVersion2/,Fri Nov 19 20:09:02 2004,United States,Virginia,Herndon
76561197970803850,sean,https://steamcommunity.com/id/well6532/,,,,
76561197970805920,Caudill <Anthem>,https://steamcommunity.com/id/Caudill/,Fri Nov 19 21:18:13 2004,United States,North Carolina,Cary
76561197970876512,Eeew M.D.,https://steamcommunity.com/profiles/76561197970876512/,Sat Nov 20 16:21:10 2004,United States,Massachusetts,Boston
76561197970923425,Señor Morty,https://steamcommunity.com/profiles/76561197970923425/,Sat Nov 20 21:21:24 2004,United States,Georgia,Atlanta
76561197970983711,HDz-Avalanche -V-,https://steamcommunity.com/id/hdzavalanche/,Mon Nov 22 02:44:47 2004,United States,New York,New York
76561197971000800,Onehuman -V-,https://steamcommunity.com/id/toblave/,Tue Nov 23 00:51:22 2004,,,
76561197971192576,Asianguy9915,https://steamcommunity.com/id/asianguy9915/,,,,
76561197971261589,ed-clan-ed  -V-,https://steamcommunity.com/id/ed_clan_ed/,Sun Nov 28 04:35:15 2004,United States,Arizona,Paradise Valley
76561197971513209,Omega Alden,https://steamcommunity.com/profiles/76561197971513209/,Sat Dec  4 19:27:18 2004,,,
76561197971541003,Naquadria,https://steamcommunity.com/profiles/76561197971541003/,Sun Dec  5 13:24:36 2004,United States,Washington,
76561197971658020,εїз SpaceCandyCane εїз,https://steamcommunity.com/id/SpaceCandyCane/,,,,
76561197971721488,[PoV] Clowndog -V-,https://steamcommunity.com/profiles/76561197971721488/,,,,
76561197971913461,Mr. Bill ->BMB<,https://steamcommunity.com/id/zero523/,Thu Dec 16 19:50:08 2004,United States,California,Sacramento
76561197972039814,beatnik,https://steamcommunity.com/profiles/76561197972039814/,,,,
76561197972495328,ChrisK,https://steamcommunity.com/id/FireSlash/,,,,
76561197972510780,solidblu,https://steamcommunity.com/id/solidblu/,Tue Dec 28 00:54:34 2004,United States,New Jersey,
76561197972660591,Varcos,https://steamcommunity.com/id/varcos/,Thu Dec 30 13:56:00 2004,,,
76561197972780093,Baskanavitch,https://steamcommunity.com/profiles/76561197972780093/,,,,
76561197972915130,godsyn,https://steamcommunity.com/id/godsyn/,Thu Jan  6 19:19:11 2005,,,
76561197972959640,cLutchulhu,https://steamcommunity.com/id/cLutch/,,,,
76561197973020542,|d.AS| Leeroy -V-,https://steamcommunity.com/profiles/76561197973020542/,Sun Jan  9 14:18:28 2005,United States,Pennsylvania,
76561197973103367,Synergi,https://steamcommunity.com/id/Varangian/,Tue Jan 11 15:28:26 2005,Norway,,
76561197973232372,Francis,https://steamcommunity.com/id/Frrancis/,Sun Jan 16 00:56:00 2005,United States,California,Walnut Creek
76561197974058816,BcB.willl,https://steamcommunity.com/id/BcBwilll/,Wed Feb  9 19:38:09 2005,United States,,
